molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4559038,O=C(CCN[C@H]1CC[C@H](O)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4571613,O=C(CCNCC1CCCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4553995,O=C(CCNCC12CC(CN1)C2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4559613,O=C(CCN[C@@H]1C2CCC1NC2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4526881,O=C(CCN1CC(C(=O)O)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4515569,Cc1ccsc1CNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4528924,O=C(CCN1CCCOCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4561651,COCC1CCCN1CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4536849,COC(=O)CCCNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4548923,O=C(CCNC1CC(O)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4565339,O=C(CCNCc1ccn[nH]1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4483540,O=C(CCNC1CCNCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4572608,CC1(C)CCCN1CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4520270,O=C(CCN1CC2CCC(C1)O2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4520924,CN1CCN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)CC1=O,500.0
CHEMBL4538062,CN(C)C1CN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)C1,500.0
CHEMBL4591087,O=C(CCNCc1cscn1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4514347,Cc1nc(C)c(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)s1,500.0
CHEMBL4517666,O=C(CCNCCN1CCCCC1=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4535826,CN(CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)Cc1cnc(Cl)s1,500.0
CHEMBL4571546,Cc1cc(CC(C)NCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)on1,500.0
CHEMBL4553463,O=C(CCN1CC[C@@H]2NCC[C@@H]21)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4586150,O=C(CCN1C[C@H]2CN[C@H]2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4541073,O=C(CCN[C@@H]1C[C@H]2CNC[C@H]2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4557761,COCC1CCCCN1CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4557056,COC1(C)CCN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)CC1,500.0
CHEMBL4580157,CN(C)[C@H]1CCN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)C1,500.0
CHEMBL4547012,O=C(CCN1CCC(OC2CCC2)CC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4543284,O=C(CCN[C@H]1COC[C@@H]1O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4588706,O=C(CCNC1CCOC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4515250,O=C(CCNC1CNCC1O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4514401,CC1CC1NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4588391,CC1CN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)CC(=O)N1,500.0
CHEMBL4519476,O=C(CCN1CCC(c2ccc(Cl)cc2)CC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4576020,Cc1nocc1CNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4589735,O=C(CCNCc1ccno1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4571867,Cc1coc(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)n1,500.0
CHEMBL4555935,O=C(CCNC(CO)c1ccc(F)cc1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4553311,CC(C)C[C@H](CO)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4542357,C[C@H](NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)C1CC1,500.0
CHEMBL4574231,Cc1cc(C)n(CCNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)n1,500.0
CHEMBL4576466,O=C(CCNCC1CCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4548053,COCC(NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)C(C)C,500.0
CHEMBL4546820,CC1CC(NCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)C1,500.0
CHEMBL4566184,O=C(CC[N+]12C[C@H]3CC[C@@H](C1)N32)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4527254,O=C(CCN1CC2COCC2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4556884,O=C(CCN1CC2CCC2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4527115,O=C(CCN1C[C@@H]2CC(F)(F)C[C@@H]2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4573200,O=C(CCN1CC2(C1)CS(=O)(=O)C2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4526696,O=C(CCN1CCC2(CC2)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4589964,O=C(CCN1CCC2(CCOC2)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4538781,O=C(CCN1CC2(CCOC2)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4540938,O=C(CCN1CCC[C@@]2(CCCN2)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4529714,O=C(CCN1CC2(CNC2)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4580871,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4483561,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(CCN)C2.Cl,500.0
CHEMBL4588045,CCN1[C@@H](C)Cc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)[C@@H]1C,500.0
CHEMBL4591927,CCN1[C@H](C)Cc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)[C@H]1C,500.0
CHEMBL4539296,CC(=O)Nc1sc2c(c1-c1nc3c(C)nccc3s1)CCNC2,500.0
CHEMBL4579624,CCN1C(C)Cc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)C1C,500.0
CHEMBL4556151,CCC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(C(C)C)C2.Cl.Cl,500.0
CHEMBL4542519,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(C(C)C)C2,500.0
CHEMBL4549884,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(C)C2,500.0
CHEMBL4541892,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCC(N)C2,500.0
CHEMBL4578047,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(CCN1CCOCC1)C2,5000.0
CHEMBL4527027,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C[C@H](C)N[C@H]2C,500.0
CHEMBL4579103,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C[C@@H](C)N[C@@H]2C,500.0
CHEMBL4590352,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CC(C)NC2C,500.0
CHEMBL4531883,CC(=O)Nc1sc2c(c1-c1nc3c[n+]([O-])ccc3s1)CCNC2,500.0
CHEMBL4543899,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C(C)CN(C(C)C)C2,500.0
CHEMBL4591475,CC(=O)Nc1sc2c(c1-c1nc3c(C(F)F)nccc3s1)CCNC2,500.0
CHEMBL4532423,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(C(C)CN1CCOCC1)C2,500.0
CHEMBL4540079,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C(C)CNC2,500.0
CHEMBL4565551,CCC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4515374,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CNC2,500.0
CHEMBL4586689,CC(=O)Nc1sc2c(c1-c1nc3cccnc3s1)CCNC2,500.0
CHEMBL4545307,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4297458,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,0.7
CHEMBL5089688,Cc1nnn(C)c1-c1ccc2c3ncc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,0.2
CHEMBL5090808,Cc1nnn(C)c1-c1cc(F)c2c3ncc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,3.4
CHEMBL5086429,Cc1nnn(C)c1-c1cc2c(cc1F)c1ncc(C(C)(C)O)cc1n2[C@H](c1ccccc1)C1CCOCC1,0.8
CHEMBL5084636,Cc1nnn(C)c1-c1ccc2c3ncc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1F,0.6
CHEMBL5091333,[2H]C([2H])([2H])c1nnn(C)c1-c1cc2c(cc1F)c1ncc(C(C)(C)O)cc1n2[C@H](c1ccccc1)C1CCOCC1,1.0
CHEMBL5069754,[2H]C([2H])([2H])c1nnn(C)c1-c1cc2c(cc1Cl)c1ncc(C(C)(C)O)cc1n2[C@H](c1ccccc1)C1CCOCC1,42.0
CHEMBL5080039,[2H]C([2H])([2H])c1nnn(C)c1-c1cc2c(cn1)c1ncc(C(C)(C)O)cc1n2[C@H](c1ccccc1)C1CCOCC1,6.9
CHEMBL5084198,[2H]C([2H])([2H])c1nnn(C)c1-c1cc2c(cc1F)c1ncc(C(C)(C)O)cc1n2[C@H](c1ncccc1F)C1CCOCC1,1.3
CHEMBL5090513,[2H]C([2H])([2H])c1nnn(C)c1-c1cc2c(cc1F)c1ncc(C(C)(C)O)cc1n2[C@H](c1cc(C)on1)C1CCOCC1,2.4
CHEMBL5075294,[2H]C([2H])([2H])c1nnn(C)c1-c1cc2c(cc1F)c1ncc(C(C)(C)O)cc1n2[C@@H](CCC)c1ncccc1F,0.7
